PLOT_ID,EMBHOR,EMBCIT,ANTTRI,ANTSPI,TMIT1,TMIT2,Pluviorange,grass,HIGHSHURB1,HIGHSHURB2,lowshurb,tree,ROCK1,ROCK2,ASPECT1,ASPECT2,rough,ELEV1,ELEV2,latitude,elevation,longitude,Tmit,aspect,highshurb,rocks,Trange,Annrainf,radiation,RAINGFALL1,RAINGFALL2,LOWSHURB1,LOWSHURB2,TREE1,TREE2
1037,0,0,1,0,0.061112981,0.086513232,-0.320330203,0.723088197,-0.007942007,0.004733897,0.323417945,-0.185758346,-0.017376738,0.013774117,-0.03418913,0.039556596,0.40994656,-0.054934134,0.067412157,1.614105103,-2.377448798,-0.466214414,2.644857978,-1.479642977,-0.343715511,-0.752033436,-1.572576335,0.286027751,-0.608762248,-0.007401658,-0.014561798,0.007473004,-0.03013144,-0.004292195,-0.011278973
1038,0,1,1,0,0.054383233,0.062507239,-0.946221482,0.363407757,-0.007942007,0.004733897,0.649061876,-0.185758346,-0.017376738,0.013774117,-0.032307864,0.032885954,0.514522344,-0.052065576,0.057823355,1.604404636,-2.253302866,-0.462955418,2.353606809,-1.398225214,-0.343715511,-0.752033436,-0.91446824,-0.120019451,-1.901791014,-0.021863713,-0.002658035,0.014997443,-0.028395142,-0.004292195,-0.011278973
1039,0,0,1,0,0.052139984,0.055191406,-0.173569489,1.802129515,-0.007942007,0.004733897,-0.816335815,0.109186107,-0.017376738,0.013774117,-0.00244986,-0.025739259,0.174651046,-0.052691444,0.059867391,1.5636492,-2.280389251,-0.46326785,2.256523086,-0.106025455,-0.343715511,-0.752033436,-1.666591777,-0.235363113,0.634342629,-0.004010555,-0.015554984,-0.018862531,0.007785323,0.002522891,-0.026380309
1040,0,0,1,0,0.053261608,0.058806437,-0.307380728,0.543247977,-0.007942007,0.004733897,0.160595979,0.109186107,-0.013053065,0.002212009,0.033555241,0.02179223,1.141977048,-0.050761686,0.05365111,1.549502685,-2.196872897,-0.464964683,2.305064947,1.452209446,-0.343715511,-0.564912752,-1.384545451,0.21850951,-0.563830746,-0.007102443,-0.014676908,0.003710785,-0.028904646,0.002522891,-0.026380309
1041,0,0,1,0,0.038680488,0.018501135,0.599082503,-0.535793341,-0.007942007,0.004733897,1.137527773,-0.185758346,-0.008729391,-0.007742653,0.008202296,-0.025140999,1.19426494,-0.036418897,0.015441392,1.235988967,-1.576143237,-0.412653754,1.674020748,0.354980373,-0.343715511,-0.377792068,-1.948638104,0.084879657,1.428132489,0.013842602,-0.009519619,0.026284101,-0.015315978,-0.004292195,-0.011278973
1042,0,0,1,0,0.03419399,0.009015702,0.495486705,-0.715633561,-0.007942007,0.004733897,0.811883841,0.109186107,-8.20E-05,-0.022829638,0.014591592,-0.01935381,0.096219208,-3.26E-02,0.007664859,1.225951678,-1.411367728,-0.410833025,1.479853302,0.631497403,-0.343715511,-0.0035507,-2.042653546,0.034709852,1.323292319,0.011448883,-0.011427862,0.018759662,-0.025432049,0.002522891,-0.026380309
1043,0,0,1,0,0.025220993,-0.005838176,0.594766012,0.183567538,-0.007942007,0.004733897,0.649061876,-0.480702798,-0.008729391,-0.007742653,0.025912058,0.000894903,-0.165220252,-0.025987778,-0.003498139,1.169635075,-1.124703485,-0.405085341,1.09151841,1.121426441,-0.343715511,-0.377792068,-1.478560893,-0.323043052,0.953855529,0.013742864,-0.009605924,0.014997443,-0.028395142,-0.011107281,0.007516378
1044,0,1,1,0,0.025220993,-0.005838176,0.883970947,-1.075314,-0.007942007,0.004733897,1.300349738,0.699075012,-0.013053065,0.002212009,0.010979679,-0.023125476,-0.76653101,-0.023379998,-0.007068633,1.13352778,-1.011843547,-0.400339596,1.09151841,0.475180418,-0.343715511,-0.564912752,-1.196514566,0.031427716,0.664296963,0.020425331,-0.002517042,0.03004632,-0.008162999,0.016153063,-0.045500932
1045,0,0,0,0,0.024099368,-0.007308944,0.728577251,-0.89547378,-0.007942007,0.004733897,1.625993669,-0.480702798,-0.008729391,-0.007742653,0.008297013,-0.025084932,-0.923394686,-0.025987778,-0.003498139,1.143295611,-1.124703485,-0.402575106,1.042976549,0.359079545,-0.343715511,-0.377792068,-1.384545451,-0.334764969,1.05370331,0.016834752,-0.006655703,0.037570758,0.010332846,-0.011107281,0.007516378
1046,0,0,0,0,0.068964353,0.118422783,-0.113138607,-0.535793341,-0.007942007,0.004733897,-0.816335815,3.943463989,-0.017376738,0.013774117,0.008190707,-0.025147798,0.566810236,-0.067138544,0.114507587,1.627173789,-2.905633308,-0.539199769,2.984651008,0.354478798,-0.343715511,-0.752033436,-2.042653546,1.557152422,-0.414059074,-0.002614219,-0.015765408,-0.018862531,0.007785323,0.09111901,0.113457786
1049,0,0,0,0,0.062234606,0.090814427,-0.117455099,-0.355953121,-0.007942007,0.004733897,-0.653513849,3.353575084,-0.017376738,0.013774117,0.016916268,-0.016238284,-0.76653101,-0.06114065,0.090087624,1.558057958,-2.64605545,-0.53200843,2.693399839,0.732105136,-0.343715511,-0.752033436,-1.196514566,2.433014054,-1.856859513,-0.002713957,-0.015754218,-0.015100312,-0.001821244,0.077488838,0.051310057
1051,0,0,0,0,0.039802113,0.02108692,-0.104505624,-0.355953121,-0.007942007,0.004733897,0.974705807,-0.185758346,-0.008729391,-0.007742653,-0.032147939,0.032335163,-0.086788414,-0.041582302,0.027573826,1.504638023,-1.799605915,-0.518907804,1.72256261,-1.391303963,-0.343715511,-0.377792068,-1.196514566,0.681759666,-0.27427218,-0.002414742,-0.015786014,0.022521881,-0.021072328,-0.004292195,-0.011278973
1052,0,0,0,0,0.037558864,0.016001121,-0.341912661,-0.89547378,-0.007942007,0.004733897,0.974705807,0.699075012,-0.008729391,-0.007742653,-0.034261456,0.039820096,0.200794992,-0.036731831,0.016124713,1.478837474,-1.58968643,-0.516537625,1.625478887,-1.482773117,-0.343715511,-0.377792068,-0.820452797,0.753028921,-1.242795658,-0.007900349,-0.01435813,0.022521881,-0.021072328,0.016153063,-0.045500932
1053,0,0,0,0,0.03195074,0.004787609,-0.169252998,-0.89547378,-0.007942007,0.004733897,1.625993669,-0.185758346,-0.013053065,0.002212009,0.023066966,-0.005396223,0.305370776,-0.031203338,0.005040115,1.467924448,-1.350423361,-0.513068545,1.382769579,0.998296096,-0.343715511,-0.564912752,-0.820452797,0.99450041,-1.112993543,-0.003910817,-0.015573855,0.037570758,0.010332846,-0.004292195,-0.011278973
1054,0,0,0,0,0.028585867,-0.000911251,0.435055823,-0.89547378,-0.007942007,0.004733897,1.625993669,-0.480702798,-0.008729391,-0.007742653,-0.015446559,-0.011145935,0.096219208,-0.035897342,0.014317428,1.449197157,-1.55357125,-0.51124243,1.237143995,-0.668498818,-0.343715511,-0.377792068,-1.102499124,1.203619407,0.364753619,0.010052547,-0.012383831,0.037570758,0.010332846,-0.011107281,0.007516378
1055,0,0,0,0,0.028585867,-0.000911251,0.404840382,-0.715633561,-0.007942007,0.004733897,1.788815635,-0.480702798,-0.017376738,0.013774117,-0.022967361,0.004991799,-0.348227874,-0.033341717,0.009079306,1.441180799,-1.44296851,-0.508990759,1.237143995,-0.993985347,-0.343715511,-0.752033436,-1.196514566,1.006691203,0.51951768,0.009354378,-0.012818386,0.041332978,0.021675711,-0.011107281,0.007516378
1056,0,0,0,0,0.055504858,0.066293812,-0.963487448,-0.715633561,-0.007942007,0.004733897,1.300349738,-0.185758346,-0.008729391,-0.007742653,-0.033383679,0.036657406,0.122363154,-0.054673356,0.066517159,1.713130708,-2.366162804,-0.531997657,2.40214867,-1.444784514,-0.343715511,-0.377792068,-1.478560893,-0.041717046,-1.083039208,-0.022262666,-0.002153574,0.03004632,-0.008162999,-0.004292195,-0.011278973
1057,0,0,1,0,0.049896735,0.048218656,-0.829676209,-0.176112902,0.005913253,-0.029028878,0.649061876,-0.480702798,-0.008729391,-0.007742653,-0.028641012,0.020898191,-0.531235496,-0.050292286,0.052177607,1.682884112,-2.176558108,-0.533236614,2.159439363,-1.239530588,0.255914789,-0.377792068,-1.384545451,0.291185395,-1.028122929,-0.019170778,-0.005815866,0.014997443,-0.028395142,-0.011107281,0.007516378
1058,0,0,0,0,0.04877511,0.044860936,-0.596585664,-0.89547378,-0.007942007,0.004733897,0.974705807,0.109186107,-8.20E-05,-0.022829638,0.021735993,-0.008062194,-0.37437182,-4.83E-02,0.046122515,1.660384417,-2.090784555,-0.533969215,2.110897502,0.940693995,-0.343715511,-0.0035507,-2.042653546,-0.198321856,0.704236076,-0.01378491,-0.010839278,0.022521881,-0.021072328,0.002522891,-0.026380309
1059,0,0,0,0,0.053261608,0.058806437,-0.471407408,-0.89547378,-0.007942007,0.004733897,1.788815635,-0.480702798,-0.013053065,0.002212009,0.036696376,0.032069282,-0.818818902,-0.051126776,0.054807602,1.685713415,-2.212673288,-0.535639114,2.305064947,1.588151996,-0.343715511,-0.564912752,-1.854622662,0.230700303,0.314829729,-0.010892499,-0.012825915,0.041332978,0.021675711,-0.011107281,0.007516378
1060,0,0,0,0,0.049896735,0.048218656,-0.816726734,-0.89547378,-0.007942007,0.004733897,1.625993669,-0.480702798,-0.008729391,-0.007742653,0.040039123,0.044086515,0.880537588,-0.050709531,0.053486643,1.677023413,-2.194615698,-0.530171542,2.159439363,1.732819962,-0.343715511,-0.377792068,-1.008483682,0.838364476,-1.821912789,-0.018871564,-0.006140147,0.037570758,0.010332846,-0.011107281,0.007516378
1061,0,0,0,0,0.028585867,-0.000911251,0.551601096,-0.89547378,-0.007942007,0.004733897,-0.327869918,3.648519537,-0.017376738,0.013774117,0.03582806,0.029129968,0.723673912,-0.02963867,0.002283022,1.281662001,-1.282707398,-0.518837776,1.237143995,1.550572888,-0.343715511,-0.752033436,-0.632421913,1.989925594,-0.838412144,0.012745481,-0.010436478,-0.007575873,-0.016844491,0.084303924,0.080536914
1062,0,0,0,0,0.035315614,0.011258405,0.737210234,-1.25515422,-0.007942007,0.004733897,-0.327869918,3.648519537,-0.008729391,-0.007742653,0.013311238,-0.020839621,2.867477484,-0.032663695,0.00776468,1.253099513,-1.413624926,-0.523605068,1.528395164,0.576086033,-0.343715511,-0.377792068,-0.350375586,2.851720926,-1.60724006,0.017034228,-0.006445868,-0.007575873,-0.016844491,0.084303924,0.080536914
1066,0,0,0,0,0.036437239,0.013586878,-0.186518964,-1.25515422,-0.007942007,0.004733897,-0.327869918,3.648519537,-0.008729391,-0.007742653,-0.019422938,-0.003316288,-0.11293236,-0.034384829,0.011163288,0.5534533,-1.488112485,-0.471655052,1.576937025,-0.840589215,-0.343715511,-0.377792068,-0.350375586,1.107030812,-1.013145761,-0.00430977,-0.015494825,-0.007575873,-0.016844491,0.084303924,0.080536914
1067,0,0,0,0,0.022977743,-0.008693941,-1.136147111,-1.25515422,0.005913253,-0.029028878,1.300349738,-0.480702798,-8.20E-05,-0.022829638,0.030673474,0.013229079,1.534136238,-3.16E-02,0.005707563,0.539913065,-1.366223752,-0.468482244,0.994434687,1.327491837,0.255914789,-0.0035507,0.213717067,0.494677872,-2.416007088,-0.026252199,0.00341101,0.03004632,-0.008162999,-0.011107281,0.007516378
1072,0,0,0,0,0.025220993,-0.005838176,-0.536154782,-0.89547378,-0.007942007,0.004733897,0.649061876,-0.480702798,0.017212651,-0.033714254,0.030871387,0.013790693,0.40994656,-0.029430048,0.001928078,0.519097478,-1.273678603,-0.469737362,1.09151841,1.336057122,-0.343715511,0.744932036,-0.162344702,1.165640397,-1.372597774,-0.012388573,-0.011860387,0.014997443,-0.028395142,-0.011107281,0.007516378
1073,0,0,0,0,0.028585867,-0.000911251,-0.562053731,-1.25515422,-0.007942007,0.004733897,0.649061876,0.699075012,0.008565304,-0.031486839,0.031250578,0.014877631,-0.688099172,-0.027083046,-0.001859643,0.498618714,-1.172104659,-0.470130596,1.237143995,1.352467843,-0.343715511,0.370690668,-0.256360144,0.84070886,-1.07305443,-0.012987003,-0.01143695,0.014997443,-0.028395142,0.016153063,-0.045500932
1074,0,0,0,0,0.03195074,0.004787609,-0.682915495,-1.075314,-0.007942007,0.004733897,0.323417945,2.468741727,-0.013053065,0.002212009,0.028253077,0.00667669,-0.583523388,-0.031568427,0.005707563,0.550489269,-1.366223752,-0.469715815,1.382769579,1.22274146,-0.343715511,-0.564912752,-0.06832926,0.714581034,-1.727057397,-0.015779676,-0.009179654,0.007473004,-0.03013144,0.057043579,-0.014206416
1075,0,0,1,0,0.035315614,0.011258405,-0.505939341,-1.25515422,-0.007942007,0.004733897,0.649061876,0.699075012,0.008565304,-0.031486839,0.028749582,0.007973183,-0.348227874,-0.035532252,0.013541739,0.603639746,-1.537770858,-0.469301033,1.528395164,1.244229281,-0.343715511,0.370690668,-0.444391028,0.713174404,-1.093023986,-0.011690405,-0.012327511,0.014997443,-0.028395142,0.016153063,-0.045500932
1076,0,0,0,0,0.024099368,-0.007308944,0.978933762,-0.535793341,-0.007942007,0.004733897,-0.653513849,3.648519537,-0.017376738,0.013774117,-0.000574682,-0.026454474,3.050485106,-0.026978735,-0.00201923,0.266952689,-1.167590261,-0.523863633,1.042976549,-0.02487118,-0.343715511,-0.752033436,-1.102499124,0.416844344,1.777599724,0.022619574,0.00038912,-0.015100312,-0.001821244,0.084303924,0.080536914
1080,0,1,1,0,0.035315614,0.011258405,-0.074290183,0.183567538,-0.007942007,0.004733897,0.974705807,-0.480702798,-0.017376738,0.013774117,0.013605565,-0.020512532,0.096219208,-0.036001653,0.014540731,1.174417944,-1.558085647,-0.546552711,1.528395164,0.588823952,-0.343715511,-0.752033436,-0.632421913,1.494322947,-0.973206649,-0.001716574,-0.015839525,0.022521881,-0.021072328,-0.011107281,0.007516378
1082,0,0,0,0,0.035315614,0.011258405,-0.298747745,-0.89547378,-0.007942007,0.004733897,1.951637601,-0.480702798,-0.017376738,0.013774117,0.041433679,0.049429332,2.449174348,-0.03401974,0.010425417,1.170443447,-1.472312094,-0.548319572,1.528395164,1.793173798,-0.343715511,-0.752033436,-0.444391028,1.859109001,-1.986661628,-0.006902966,-0.014750693,0.045095197,0.034415206,-0.011107281,0.007516378
1083,0,0,0,0,0.029707491,0.000902598,0.296928093,-0.535793341,-0.007942007,0.004733897,1.300349738,-0.185758346,-0.013053065,0.002212009,0.014679648,-0.019245615,1.507992292,-0.031464116,0.005515932,1.197052368,-1.361709355,-0.544484191,1.285685856,0.635308323,-0.343715511,-0.564912752,-1.572576335,1.01419323,1.133581535,0.006860921,-0.014134016,0.03004632,-0.008162999,-0.004292195,-0.011278973
1084,0,0,0,0,0.030829116,0.002802219,0.219231244,-0.89547378,-0.007942007,0.004733897,0.974705807,-0.480702798,0.008565304,-0.031486839,0.012836613,-0.021348881,1.220408886,-0.031516271,0.005611655,1.214903923,-1.363966554,-0.545873978,1.334227718,0.555545141,-0.343715511,0.370690668,-1.666591777,0.968243316,1.173520647,0.005065631,-0.0148526,0.022521881,-0.021072328,-0.011107281,0.007516378
1085,0,0,0,1,0.021856119,-0.009993167,-0.264215812,-1.075314,-0.007942007,0.004733897,1.137527773,-0.185758346,0.00424163,-0.027961962,-0.0287444,0.021217824,0.383802614,-0.023588621,-0.006800133,1.225008577,-1.020872342,-0.544548832,0.945892826,-1.244005047,-0.343715511,0.183569984,-1.196514566,-0.007020172,0.739182799,-0.00610506,-0.0150222,0.026284101,-0.015315978,-0.004292195,-0.011278973
1086,0,0,1,0,0.022977743,-0.008693941,0.953034813,1.082768636,-0.007942007,0.004733897,-0.97915778,1.583908369,-0.017376738,0.013774117,0.008706356,-0.024832336,-0.661955226,-0.02395371,-0.006323086,0.541731902,-1.036672733,-0.524510046,0.994434687,0.376795148,-0.343715511,-0.752033436,-0.444391028,1.416489419,0.055225498,0.022021144,-0.000431832,-0.02262475,0.018788519,0.036598321,-0.046476746
1087,0,1,1,1,-0.006184497,-0.014598393,0.45232179,-1.075314,0.005913253,-0.029028878,1.625993669,-0.480702798,-0.013053065,0.002212009,-0.003113787,-0.025401984,-0.531235496,0.006974559,-0.014365965,-0.239694641,0.301846133,-0.411619494,-0.267653711,-0.134759005,0.255914789,-0.564912752,0.213717067,-0.152840818,0.918908805,0.0104515,-0.012122514,0.037570758,0.010332846,-0.011107281,0.007516378
1092,0,0,0,1,-0.010670995,-0.010360537,0.586133028,-1.25515422,0.033623774,-0.061953524,1.300349738,-0.480702798,-0.017376738,0.013774117,-0.00302394,-0.025450198,0.174651046,0.008121982,-0.013404018,-0.218138046,0.351504505,-0.409976529,-0.461821157,-0.130870587,1.455175389,-0.752033436,-0.06832926,-0.088604714,1.513003104,0.013543388,-0.009776762,0.03004632,-0.008162999,-0.011107281,0.007516378
1093,0,0,0,0,-0.010670995,-0.010360537,0.530018638,-0.89547378,0.068261924,-0.038232635,-0.002225987,-0.480702798,-1.31E-02,0.002212009,-0.002017968,-0.025935064,0.80210575,8.54E-03,-0.013031862,-0.203856803,0.369562096,-0.408085772,-0.461821157,-0.087333941,2.95425114,-0.564912752,0.119701625,-0.013584445,1.238421705,0.012246789,-0.010829597,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
1094,0,0,1,0,-0.01179262,-0.009086646,-0.013859301,-1.075314,0.005913253,-0.029028878,1.788815635,-0.480702798,-0.017376738,0.013774117,-0.018884773,-0.004468204,0.697529966,0.009634494,-0.011998225,-0.189238737,0.41696327,-0.405931064,-0.510363019,-0.817298422,0.255914789,-0.752033436,0.495763394,-0.86928438,0.654312185,-0.000320238,-0.015859686,0.041332978,0.021675711,-0.011107281,0.007516378
1095,0,0,1,0,-0.01179262,-0.009086646,-0.117455099,0.866960373,0.005913253,-0.029028878,-0.002225987,-0.480702798,-1.65E-02,0.0113331,0.030676967,0.013238956,-0.76653101,1.09E-02,-0.010660581,-0.175698501,0.473393239,-0.403970279,-0.510363019,1.327642979,0.255914789,-0.714609299,0.401747952,-1.102784965,0.67927413,-0.002713957,-0.015754218,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
1096,0,1,0,0,0.000545251,-0.01838206,0.465271264,1.802129515,-0.007942007,0.004733897,-0.490691883,-0.480702798,-0.017376738,0.013774117,-0.002095566,-0.025901254,-0.792674956,-0.003247938,-0.018955885,-0.223325102,-0.140564825,-0.404751361,0.023597458,-0.090692261,-0.343715511,-0.752033436,0.213717067,0.126609681,0.664296963,0.010750715,-0.011920323,-0.011338092,-0.010031182,-0.011107281,0.007516378
1097,0,0,1,0,0.003910125,-0.019115991,0.499803197,2.197777998,-0.007942007,0.004733897,-0.914028994,-0.362725017,-0.017376738,0.013774117,-0.005915565,-0.023494585,-1.341697822,-0.000848781,-0.018521402,-0.226962777,-0.036733682,-0.402424276,0.169223042,-0.256014842,-0.343715511,-0.752033436,0.307732509,0.452478971,0.289867784,0.011548621,-0.011355147,-0.021119862,0.014219645,-0.008381247,-0.000445045
1098,0,0,1,0,0.005031749,-0.019189094,0.219231244,1.550353207,-0.007942007,0.004733897,-0.490691883,-0.185758346,-0.015647269,0.00895638,-0.01267273,-0.015674236,-1.001826524,-0.003143627,-0.018945192,-0.219013783,-0.136050427,-0.400361143,0.217764904,-0.548452574,-0.343715511,-0.677185162,0.307732509,-0.09610674,0.170050446,0.005065631,-0.0148526,-0.011338092,-0.010031182,-0.004292195,-0.011278973
1099,0,0,0,0,-0.000576374,-0.017965875,0.335776517,0.507279933,-0.007942007,0.004733897,0.649061876,-0.480702798,-0.016512004,0.0113331,-0.002239661,-0.025836879,1.011257318,0.001185287,-0.017844239,-0.174620672,0.05129707,-0.399294562,-0.024944404,-0.096928421,-0.343715511,-0.714609299,-0.256360144,-0.39384343,1.468071602,0.007758566,-0.013702932,0.014997443,-0.028395142,-0.011107281,0.007516378
1100,0,0,1,0,0.000545251,-0.01838206,0.42642284,0.902928416,-0.007942007,0.004733897,0.323417945,-0.480702798,-0.017376738,0.013774117,-0.004109511,-0.024813769,-0.191364198,0.001080976,-0.017885859,-0.192202769,0.046782673,-0.401481591,0.023597458,-0.177852131,-0.343715511,-0.752033436,-0.162344702,-0.163156105,1.198482593,0.00985307,-0.012510944,0.007473004,-0.03013144,-0.011107281,0.007516378
1101,0,0,0,0,-0.000576374,-0.017965875,0.525702146,-0.535793341,-0.007942007,0.004733897,-0.97915778,3.648519537,-0.008729391,-0.007742653,-0.030450499,0.026646255,0.122363154,-0.001370337,-0.018649389,0.477466305,-0.059305669,-0.513908881,-0.024944404,-1.317841873,-0.343715511,-0.377792068,0.589778836,1.625608416,-1.207848935,0.012147051,-0.010906448,-0.02262475,0.018788519,0.084303924,0.080536914
1103,0,0,0,0,-0.006184497,-0.014598393,0.45232179,1.730193427,-0.007942007,0.004733897,-0.914028994,-0.480702798,-0.004405717,-0.016089869,-0.033575789,0.037343024,0.54066629,0.004992646,-0.015815127,0.4591432,0.21607258,-0.515444111,-0.267653711,-1.453098691,-0.343715511,-0.190671384,0.871825163,1.820661114,-1.71208023,0.0104515,-0.012122514,-0.021119862,0.014219645,-0.011107281,0.007516378
1104,0,0,0,1,-0.014035869,-0.006281554,0.538651621,1.658257339,-0.007942007,0.004733897,-0.848900208,-0.480702798,-0.004405717,-0.016089869,-0.023777186,0.007065818,-1.132546254,0.011303473,-0.010265175,0.43718242,0.48919363,-0.516693841,-0.607446742,-1.029033104,-0.343715511,-0.190671384,0.965840605,1.769084679,-1.442491221,0.012446266,-0.010674122,-0.019614975,0.009874232,-0.011107281,0.007516378
1105,0,0,0,1,-0.015157494,-0.004750352,0.67246286,2.341650174,-0.007942007,0.004733897,-0.97915778,-0.480702798,-0.017376738,0.013774117,-0.034353469,0.040156073,-0.949538632,0.014328498,-0.006637772,0.407946289,0.620111158,-0.517237905,-0.655988603,-1.486755265,-0.343715511,-0.752033436,0.307732509,1.02403964,0.204997169,0.015538154,-0.007962025,-0.02262475,0.018788519,-0.011107281,0.007516378
1106,0,0,0,1,-0.019643993,0.002232162,0.167433345,-1.075314,0.075189554,-0.024838231,-0.002225987,-0.480702798,-1.31E-02,0.002212009,0.040466804,0.045704431,-0.426659712,2.16E-02,0.004700176,0.398178457,0.936118985,-0.515686515,-0.850156049,1.751329243,3.25406629,-0.564912752,-0.256360144,-0.988847933,1.802561669,0.003868771,-0.015225298,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
1107,0,0,0,0,0.012883122,-0.017299237,0.573183554,-0.176112902,-0.007942007,0.004733897,-0.97915778,3.648519537,-0.017376738,0.013774117,-0.023456656,0.0062371,-0.688099172,-0.014565703,-0.015689286,0.634694715,-0.630376956,-0.515471045,0.557557934,-1.015161163,-0.343715511,-0.752033436,0.119701625,1.553870285,-1.093023986,0.013244173,-0.010028587,-0.02262475,0.018788519,0.084303924,0.080536914
1110,0,0,1,0,0.012883122,-0.017299237,1.177492375,-1.25515422,-0.007942007,0.004733897,-0.002225987,3.353575084,-1.31E-02,0.002212009,0.004480701,-0.026635911,0.749817858,-1.26E-02,-0.016894931,0.592120441,-0.544603403,-0.523211834,0.557557934,0.193916544,-0.343715511,-0.564912752,-0.820452797,1.004815696,1.662774775,0.027207536,0.007389773,-5.14E-05,-0.026281223,7.75E-02,0.051310057
1112,0,0,0,0,0.010639872,-0.018268049,0.810590591,-1.075314,-0.007942007,0.004733897,-0.165047952,3.648519537,-0.017376738,0.013774117,-0.008857963,-0.020648825,0.357658668,-0.010184633,-0.01799446,1.001156818,-0.44077226,-0.387298224,0.460474211,-0.383356431,-0.343715511,-0.752033436,-0.91446824,-0.722994857,0.075195054,0.01872978,-0.004566837,-0.003813654,-0.022261172,0.084303924,0.080536914
1113,0,0,0,0,0.01736962,-0.014332366,1.479646785,-1.25515422,-0.007942007,0.004733897,-0.002225987,2.468741727,-8.20E-05,-0.022829638,-0.009924138,-0.019404594,-0.217508144,-1.67E-02,-0.014129554,1.003245113,-0.720664906,-0.385245865,0.75172538,-0.429498532,-0.343715511,-0.0035507,-0.820452797,1.01700649,-0.70361764,0.034189218,0.020441904,-5.14E-05,-0.026281223,5.70E-02,-0.014206416
1114,0,0,0,0,0.021856119,-0.009993167,1.669572415,-0.89547378,-0.007942007,0.004733897,1.137527773,0.699075012,-0.013053065,0.002212009,-0.013737494,-0.014026723,-0.139076306,-0.018685995,-0.012321817,1.029449848,-0.808695658,-0.383543645,0.945892826,-0.594533595,-0.343715511,-0.564912752,-0.91446824,1.3485023,-1.147940266,0.038577704,0.030128022,0.026284101,-0.015315978,0.016153063,-0.045500932
1115,0,0,0,0,-0.01179262,-0.009086646,-0.570686714,-1.075314,-0.007942007,0.004733897,1.951637601,-0.480702798,-0.013053065,0.002212009,-0.02028581,-0.001409083,-0.269796036,0.007026714,-0.014324197,0.003760146,0.304103331,-0.428032984,-0.510363019,-0.877932714,-0.343715511,-0.564912752,1.247886932,-0.379308253,-1.562308558,-0.01318648,-0.011291077,0.045095197,0.034415206,-0.011107281,0.007516378
1126,0,0,0,1,-0.01179262,-0.009086646,0.137217904,-0.535793341,-0.007942007,0.004733897,-0.653513849,1.288963917,0.017212651,-0.033714254,0.033909858,0.022903187,3.050485106,0.010260361,-0.011370687,-0.006681329,0.444049655,-0.43010689,-0.510363019,1.467556579,-0.343715511,0.744932036,1.529933258,2.181696155,-2.810405823,0.003170603,-0.015403412,-0.015100312,-0.001821244,0.029783235,-0.049845491
1127,0,0,1,0,-0.005062872,-0.01544343,-0.341912661,1.622289295,-0.007942007,0.004733897,-0.327869918,-0.480702798,-0.017376738,0.013774117,0.041148577,0.048321281,0.80210575,0.004731868,-0.015985779,-0.133258956,0.204786586,-0.410310508,-0.21911185,1.780835103,-0.343715511,-0.752033436,1.153871489,0.247110987,-1.961699683,-0.007900349,-0.01435813,-0.007575873,-0.016844491,-0.011107281,0.007516378
1133,0,0,1,1,-0.007306122,-0.013667584,-0.268532304,1.262608856,-0.007942007,0.004733897,-0.002225987,-0.480702798,-1.74E-02,0.013774117,-0.030642982,0.027276913,-0.609667334,6.56E-03,-0.014693408,-0.149291673,0.283788543,-0.408484393,-0.316195573,-1.326172191,-0.343715511,-0.752033436,1.059856047,0.132705078,-1.637194394,-0.006204798,-0.01499033,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
1134,0,1,0,0,-0.008427746,-0.012651006,-0.160620015,0.183567538,-0.007942007,0.004733897,0.323417945,-0.480702798,-8.20E-05,-0.022829638,-0.027226367,0.01663178,0.305370776,8.23E-03,-0.013312097,-0.157644854,0.356018903,-0.406340458,-0.364737434,-1.178307319,-0.343715511,-0.0035507,1.153871489,0.3694878,-1.637194394,-0.00371134,-0.015609824,0.007473004,-0.03013144,-0.011107281,0.007516378
1135,0,0,0,0,-0.002819623,-0.016876194,0.314194059,-0.89547378,-0.007942007,0.004733897,0.649061876,1.64289726,-0.013917799,0.004395835,-0.003342635,-0.025275544,0.253082884,-0.001057403,-0.018574832,-0.111702362,-0.045762477,-0.411662588,-0.122028127,-0.144663106,-0.343715511,-0.602336889,0.871825163,1.277233046,-1.387574941,0.007259874,-0.013948332,0.014997443,-0.028395142,0.037961338,-0.045359715
1136,0,0,1,0,-0.001697998,-0.01746392,-0.143354048,-0.535793341,-0.007942007,0.004733897,0.649061876,1.288963917,-0.017376738,0.013774117,-0.017997839,-0.006303629,0.80210575,0.003740912,-0.016591778,-0.082062045,0.161899809,-0.409712577,-0.073486265,-0.778913529,-0.343715511,-0.752033436,0.401747952,-0.783479948,0.195012391,-0.003312387,-0.015674672,0.014997443,-0.028395142,0.029783235,-0.049845491
1137,0,0,0,0,-0.031981863,0.028510146,0.176066329,-0.176112902,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.043154693,-0.001817792,-0.030010827,0.025219556,0.383802614,0.02637644,0.014027972,0.759520869,1.141524072,-0.435768386,-1.384116525,-1.298813683,-0.343715511,1.86765614,0.871825163,0.934015318,-0.633724193,0.004068248,-0.01516909,-0.02262475,0.018788519,-0.011107281,0.007516378
